radius	opticaldepth	temperature	density	luminosity	mass	opticaldepth_deriv	temperature_deriv	density_deriv	luminosity_deriv	mass_deriv	k_es	k_ff	k_h	opacity	pressure	pressure_temp_grad	pressure_density_grad	energy_pp	energy_cno	energy_He	energy_C	energygen	
0.01	0.0	8096220.48	82848.0	0.6476869989418292	0.34703289088614303	0.0	8096220.48	82848.0	0.6476869989418292	0.34703289088614303	0.034	0.2930929246552541	3.4011200542563487e+31	0.2930929246552541	1.0553293759065712e+16	1110410831.9926143	139973034140.05273	0.0001866341841966579	1.1921883505728452e-09	5.344674362111242e-58	1.1744696884100583e-63	0.00018663537638500846	
0.11	2428.2000000000003	8096220.48	82848.0	0.7338292558391515	461.9007777694565	2428.2000000000003	8096220.48	82848.0	0.7338292558391515	461.9007777694565	0.034	0.2930929246552541	3.4011200542563487e+31	0.2930929246552541	1.0553293759065712e+16	1110410831.9926143	139973034140.05273	0.0001866341841966579	1.1921883505728452e-09	5.344674362111242e-58	1.1744696884100583e-63	0.00018663537638500846	
11.781507284302306	285837.6379193987	8096220.4799999595	82847.99999999907	105918.01393450238	567509592.0388156	285837.6379193987	8096220.4799999595	82847.99999999907	105918.01393450238	567509592.0388156	0.034	0.29309292465525705	3.401120054256174e+31	0.29309292465525705	1.0553293759065536e+16	1110410831.9926016	139973034140.05194	0.00018663418419665183	1.1921883505727073e-09	5.3446743621099125e-58	1.174469688409864e-63	0.0001866353763850024	
598.9740385650155	14544142.172493948	8096220.479894371	82847.99999758143	13918377208.306047	74575235818386.5	14544142.172493948	8096220.479894371	82847.99999758143	13918377208.306047	74575235818386.5	0.034	0.29309292466264847	3.401120053807341e+31	0.29309292466264847	1.055329375860988e+16	1110410831.960193	139973034138.02438	0.0001866341841814694	1.1921883502285087e-09	5.34467435873104e-58	1.1744696879160757e-63	0.00018663537636981963	
6710.702891009991	162950135.6914976	8096220.466741156	82847.99970635287	19573506926357.113	1.048756514205275e+17	162950135.6914976	8096220.466741156	82847.99970635287	19573506926357.113	1.048756514205275e+17	0.034	0.2930929256080169	3.4011199981000098e+31	0.2930929256080169	1.0553293703240264e+16	1110410828.0561323	139973033887.96982	0.00018663418231257785	1.192188307494535e-09	5.344673939102749e-58	1.1744696265458471e-63	0.00018663537450088534	
31356.717287514246	761408639.6305451	8096220.190511819	82847.99401314365	1996900494750233.8	1.0699473159258427e+19	761408639.6305451	8096220.190511819	82847.99401314365	1996900494750233.8	1.0699473159258427e+19	0.034	0.2930929465087571	3.401118836875754e+31	0.2930929465087571	1.0553292599616474e+16	1110410751.732104	139973028743.8222	0.0001866341440167476	1.1921874161277896e-09	5.344665181097374e-58	1.1744683437110026e-63	0.00018663533620416373	
89444.28360890139	2171900026.683896	8096218.124545215	82847.9542455558	4.6347081048848184e+16	2.4832947744611405e+20	2171900026.683896	8096218.124545215	82847.9542455558	4.6347081048848184e+16	2.4832947744611405e+20	0.034	0.29309310979491804	3.401110209629701e+31	0.29309310979491804	1.0553284739156532e+16	1110410218.574702	139972990983.12952	0.00018663386393255593	1.1921807899406745e-09	5.344600041843055e-58	1.1744587890879236e-63	0.00018663505611334587	
189444.28360890137	4600114538.3789215	8096209.913470709	82847.8038133517	4.403603609555218e+17	2.3594705108494663e+21	4600114538.3789215	8096209.913470709	82847.8038133517	4.403603609555218e+17	2.3594705108494663e+21	0.034	0.29309377764332983	3.401076077740121e+31	0.29309377764332983	1.055325456506937e+16	1110408201.676742	139972842837.9578	0.00018663276792619694	1.1921545645357739e-09	5.344342140363712e-58	1.1744209235353482e-63	0.0001866339600807615	
289444.2836089014	7028329522.132439	8096195.813989156	82847.55999109085	1.570563872252053e+18	8.415194824589255e+21	7028329522.132439	8096195.813989156	82847.55999109085	1.570563872252053e+18	8.415194824589255e+21	0.034	0.29309496031221455	3.401017766969887e+31	0.29309496031221455	1.0553204780448028e+16	1110404932.5082557	139972592127.49448	0.0001866309185929478	1.1921097418790258e-09	5.3439011876181554e-58	1.1743561116026617e-63	0.00018663211070268966	
389444.2836089014	9456546492.77412	8096175.826131183	82847.22431799614	3.8255363580254484e+18	2.0497654264492965e+22	9456546492.77412	8096175.826131183	82847.22431799614	3.8255363580254484e+18	2.0497654264492965e+22	0.034	0.2930966616176006	3.400935310138275e+31	0.2930966616176006	1.0553135600902976e+16	1110400431.6895032	139972239242.38394	0.0001866283194207097	1.192046346202957e-09	5.3432774273541314e-58	1.1742643795556588e-63	0.00018662951146705591	
