radius	opticaldepth	temperature	density	luminosity	mass	opticaldepth_deriv	temperature_deriv	density_deriv	luminosity_deriv	mass_deriv	k_es	k_ff	k_h	opacity	pressure	pressure_temp_grad	pressure_density_grad	energy_pp	energy_cno	energy_He	energy_C	energygen	
0.01	0.0	5011872.33627284	81091.04944798964	0.09112012575086244	0.339673393623588	0.0	5011872.33627284	81091.04944798964	0.09112012575086244	0.339673393623588	0.034	1.5469529395638777	4.4918626602005625e+29	1.5469529395638777	6956189956542171.0	1086465429.4136937	98206379403.89177	2.6825805945676124e-05	8.36021540452196e-14	3.506555082506464e-67	6.48728395584372e-70	2.682580602927828e-05	
0.11	12544.400000000001	5011872.33627284	81091.04944798964	0.10323910246983102	452.1052869129958	12544.400000000001	5011872.33627284	81091.04944798964	0.10323910246983102	452.1052869129958	0.034	1.5469529395638777	4.4918626602005625e+29	1.5469529395638777	6956189956542171.0	1086465429.4136937	98206379403.89177	2.6825805945676124e-05	8.36021540452196e-14	3.506555082506464e-67	6.48728395584372e-70	2.682580602927828e-05	
11.88101550950697	1489148.1088204621	5011872.336272803	81091.04944798835	15281.908249928858	569668517.0330068	1489148.1088204621	5011872.336272803	81091.04944798835	15281.908249928858	569668517.0330068	0.034	1.5469529395639003	4.491862660200227e+29	1.5469529395639003	6956189956542002.0	1086465429.4136763	98206379403.89095	2.682580594567489e-05	8.360215404520587e-14	3.506555082505198e-67	6.487283955842201e-70	2.6825806029277046e-05	
556.364526505453	69791357.978198	5011872.336190842	81091.049445138	1569251692.675818	58497839380359.24	69791357.978198	5011872.336190842	81091.049445138	1569251692.675818	58497839380359.24	0.034	1.5469529396143804	4.491862659460168e+29	1.5469529396143804	6956189956173032.0	1086465429.375485	98206379402.065	2.6825805942977196e-05	8.36021540150604e-14	3.506555079735557e-67	6.487283952431492e-70	2.682580602657935e-05	
5992.943256965603	751777741.1141272	5011872.326758777	81091.04912745942	1961258382373.9343	7.31108825607644e+16	751777741.1141272	5011872.326758777	81091.04912745942	1961258382373.9343	7.31108825607644e+16	0.034	1.5469529455616684	4.491862574580688e+29	1.5469529455616684	6956189914727358.0	1086465425.1189787	98206379194.57632	2.682580563594695e-05	8.360215055658592e-14	3.506554761899083e-67	6.487283560755973e-70	2.6825805719549102e-05	
27397.530092802015	3436855405.6254163	5011872.137430652	81091.04315731578	187390943929220.94	6.985471917347406e+18	3436855405.6254163	5011872.137430652	81091.04315731578	187390943929220.94	6.985471917347406e+18	0.034	1.5469530703695924	4.491860882070934e+29	1.5469530703695924	6956189122722725.0	1086465345.1253958	98206375133.52534	2.682579960747995e-05	8.360208155443482e-14	3.506548417192749e-67	6.487275731254525e-70	2.6825799691082032e-05	
77168.30402424901	9680300637.661037	5011870.758793964	81091.00227256406	4187272066413688.0	1.5609114114810203e+20	9680300637.661037	5011870.758793964	81091.00227256406	4187272066413688.0	1.5609114114810203e+20	0.034	1.5469540137504287	4.491848629370052e+29	1.5469540137504285	6956183609739444.0	1086464797.306914	98206346223.04678	2.6825756566045376e-05	8.360158176925335e-14	3.506502440917871e-67	6.487218926254518e-70	2.682575664964696e-05	
162736.37335079059	20414296888.60244	5011865.320836983	81090.84786288111	3.92705731623211e+16	1.4639114218063905e+21	20414296888.60244	5011865.320836983	81090.84786288111	3.92705731623211e+16	1.4639114218063905e+21	0.034	1.5469578264515356	4.4918004894917744e+29	1.5469578264515353	6956162537594125.0	1086462728.3400445	98206233938.68689	2.682558906067267e-05	8.359961749180675e-14	3.5063216888349157e-67	6.486995415346592e-70	2.682558914427229e-05	
262736.3733507906	32958691332.963936	5011854.049995505	81090.54122132543	1.652610505080569e+17	6.160564343823959e+21	32958691332.963936	5011854.049995505	81090.54122132543	1.652610505080569e+17	6.160564343823959e+21	0.034	1.5469659076175746	4.491701085969257e+29	1.5469659076175744	6956120178190901.0	1086458619.551379	98206004635.4258	2.682524631764975e-05	8.359556022789131e-14	3.505948244673623e-67	6.4865332561549e-70	2.682524640124531e-05	
362736.3733507906	45503098883.94024	5011837.481167046	81090.10323040927	4.348881218694333e+17	1.6211820173738157e+22	45503098883.94024	5011837.481167046	81090.10323040927	4.348881218694333e+17	1.6211820173738157e+22	0.034	1.546977958337649	4.491555314501272e+29	1.546977958337649	6956059163628189.0	1086452750.7347238	98205670812.07956	2.6824746701926737e-05	8.358960932631912e-14	3.505400435327205e-67	6.485854934677935e-70	2.6824746785516346e-05	
462736.3733507906	58047531461.568596	5011815.614402008	81089.5354828036	9.02812385035234e+17	3.365561402735732e+22	58047531461.568596	5011815.614402008	81089.5354828036	9.02812385035234e+17	3.365561402735732e+22	0.034	1.5469939999474596	4.491363223633359e+29	1.5469939999474598	6955979650594191.0	1086445143.2263508	98205232875.89607	2.6824090748368163e-05	8.35817668302432e-14	3.504678479964241e-67	6.484960645855312e-70	2.682409083194993e-05	
562736.3733507906	70592001342.76793	5011788.449765874	81088.8384439643	1.6236858066736632e+18	6.052980773032365e+22	70592001342.76793	5011788.449765874	81088.8384439643	1.6236858066736632e+18	6.052980773032365e+22	0.034	1.547014038754912	4.4911248320918744e+29	1.547014038754912	6955881685161390.0	1086435803.2617671	98204690946.39417	2.6823278621426844e-05	8.357203374778753e-14	3.503782526092173e-67	6.483850515893232e-70	2.682327870499888e-05	
662736.3733507906	83136520932.11996	5011755.9873392545	81088.01235478926	2.652149293679448e+18	9.8872170404163e+22	83136520932.11996	5011755.9873392545	81088.01235478926	2.652149293679448e+18	9.8872170404163e+22	0.034	1.5470380780939668	4.490840153784149e+29	1.5470380780939668	6955765291433156.0	1086424734.0681872	98204045085.89343	2.682231041375158e-05	8.356041098258424e-14	3.502712727593179e-67	6.482524674461339e-70	2.682231049731199e-05	
