radius	opticaldepth	temperature	density	luminosity	mass	opticaldepth_deriv	temperature_deriv	density_deriv	luminosity_deriv	mass_deriv	k_es	k_ff	k_h	opacity	pressure	pressure_temp_grad	pressure_density_grad	energy_pp	energy_cno	energy_He	energy_C	energygen	
0.01	0.0	1750000004.0	2091059.9267791258	28645278248819.53	8.759011338913751	0.0	1750000004.0	2091059.9267791258	28645278248819.53	8.759011338913751	0.034	1.891556939922582e-08	1.759809652285879e+53	0.034	2.414723008135627e+21	5434550477728.423	23715063809744.57	10282495.679106386	8.711004023008173e+38	1.8253324220158606e+48	327037803.0172978	327037803.0172978	
0.11	7109.6	1750000004.0	2091059.9267791258	32455100255912.535	11658.24409209421	7109.6	1750000004.0	2091059.9267791258	32455100255912.535	11658.24409209421	0.034	1.891556939922582e-08	1.759809652285879e+53	0.034	2.414723008135627e+21	5434550477728.423	23715063809744.57	10282495.679106386	8.711004023008173e+38	1.8253324220158606e+48	327037803.0172978	327037803.0172978	
10.208214299409162	725052.6226197629	1750000004.0	2091059.9267791233	3.047238613901774e+18	9317607760.858372	725052.6226197629	1750000004.0	2091059.9267791233	3.047238613901774e+18	9317607760.858372	0.034	1.8915569399225802e-08	1.7598096522858779e+53	0.034	2.414723008135627e+21	5434550477728.423	23715063809744.57	10282495.679106375	8.711004023008162e+38	1.8253324220158564e+48	327037803.0172974	327037803.0172974	
936.6915650464206	66594347.679969884	1750000003.9998446	2091059.9267579473	2.3541973873628289e+24	7198548197073735.0	66594347.679969884	1750000003.9998446	2091059.9267579473	2.3541973873628289e+24	7198548197073735.0	0.034	1.8915569399097593e-08	1.75980965227556e+53	0.034	2.41472300813428e+21	5434550477726.699	23715063809740.66	10282495.67899859	8.71100402290454e+38	1.825332421971761e+48	327037803.01311284	327037803.01311284	
14219.786273379032	1010969746.6869154	1750000003.9641738	2091059.9224516088	8.236301832833636e+27	2.5184555786153615e+19	1010969746.6869154	1750000003.9641738	2091059.9224516088	8.236301832833636e+27	2.5184555786153615e+19	0.034	1.891556937317869e-08	1.7598096501406434e+53	0.034	2.4147230078383e+21	5434550477338.398	23715063808890.53	10282495.656984407	8.711004001431649e+38	1.8253324128164765e+48	327037802.1396275	327037802.1396275	
78040.33277523855	5548357649.520448	1750000002.920921	2091059.8399737275	1.361477335785663e+30	4.163057621607424e+21	5548357649.520448	1750000002.920921	2091059.8399737275	1.361477335785663e+30	4.163057621607424e+21	0.034	1.8915568890384067e-08	1.759809605992565e+53	0.034	2.4147230002127223e+21	5434550466564.251	23715063787784.79	10282495.226891518	8.711003554501645e+38	1.825332220943844e+48	327037783.3913905	327037783.3913905	
178040.33277523855	12657961093.91717	1749999998.383681	2091059.7973565497	1.616621105974857e+31	4.943223761553919e+22	12657961093.91717	1749999998.383681	2091059.7973565497	1.616621105974857e+31	4.943223761553919e+22	0.034	1.8915568792174782e-08	1.759809546995465e+53	0.034	2.4147229745441937e+21	5434550423940.6	23715063723317.504	10282494.910689434	8.711002927522299e+38	1.8253319383085238e+48	327037751.28873694	327037751.28873694	
278040.33277523855	19767564688.674576	1749999990.3028383	2091060.001207738	6.157102904738188e+31	1.8826885654699526e+23	19767564688.674576	1749999990.3028383	2091060.001207738	6.157102904738188e+31	1.8826885654699526e+23	0.034	1.8915570388697967e-08	1.759809559639499e+53	0.034	2.41472293546279e+21	5434550351775.42	23715063632684.133	10282495.723176407	8.711002976271593e+38	1.8253319233381516e+48	327037737.86654526	327037737.86654526	
378040.33277523855	26877169371.465775	1749999978.6783905	2091060.4739125585	1.5476310746524584e+32	4.7322702518562495e+23	26877169371.465775	1749999978.6783905	2091060.4739125585	1.5476310746524584e+32	4.7322702518562495e+23	0.034	1.8915573821700463e-08	1.759809653344193e+53	0.034	2.414722883499369e+21	5434550250368.574	23715063517819.734	10282497.774428708	8.711003794002216e+38	1.8253322151137012e+48	327037746.625802	327037746.625802	
478040.33277523855	33986776106.582012	1749999963.510333	2091061.2281558334	3.129296581310819e+32	9.568609380238489e+23	33986776106.582012	1749999963.510333	2091061.2281558334	3.129296581310819e+32	9.568609380238489e+23	0.034	1.8915579171504455e-08	1.7598098334471315e+53	0.034	2.414722818954727e+21	5434550119889.954	23715063379820.777	10282501.126821911	8.711005433555972e+38	1.82533283578045e+48	327037779.5503359	327037779.5503359	
578040.3327752386	41096385873.78005	1749999944.7986581	2091062.269674871	5.532579514124845e+32	1.691724917522227e+24	41096385873.78005	1749999944.7986581	2091062.269674871	5.532579514124845e+32	1.691724917522227e+24	0.034	1.89155864744394e-08	1.7598101023623626e+53	0.034	2.4147227419648826e+21	5434549960416.348	23715063219183.1	10282505.808568014	8.71100791883191e+38	1.8253337953543316e+48	327037837.537362	327037837.537362	
678040.3327752386	48205999661.58743	1749999922.5433562	2091063.601477214	8.929353390351525e+32	2.7303734585336893e+24	48205999661.58743	1749999922.5433562	2091063.601477214	8.929353390351525e+32	2.7303734585336893e+24	0.034	1.8915595749549403e-08	1.759810461355212e+53	0.034	2.4147226526011113e+21	5434549771987.962	23715063036166.562	10282511.834455667	8.711011262356932e+38	1.8253350990853508e+48	327037921.0571493	327037921.0571493	
778040.3327752386	55315618463.87035	1749999896.744415	2091065.2253244	1.349149276950132e+33	4.1253612728385517e+24	55315618463.87035	1749999896.744415	2091065.2253244	1.349149276950132e+33	4.1253612728385517e+24	0.034	1.8915607007988635e-08	1.759810911166633e+53	0.034	2.414722550905122e+21	5434549554628.283	23715062830923.246	10282519.21314633	8.711015471466752e+38	1.8253367500480883e+48	327038030.38505965	327038030.38505965	
878040.3327752386	62425243277.96114	1749999867.4018204	2091067.142334233	1.9390873482378952e+33	5.929243333738903e+24	62425243277.96114	1749999867.4018204	2091067.142334233	1.9390873482378952e+33	5.929243333738903e+24	0.034	1.8915620256834958e-08	1.759811452266641e+53	0.034	2.4147224369033495e+21	5434549308352.157	23715062603549.58	10282527.950135875	8.71102055081493e+38	1.825338750193165e+48	327038165.6957551	327038165.6957551	
978040.3327752386	69534875103.56305	1749999834.5155547	2091069.353259759	2.6799372860351926e+33	8.194574920688511e+24	69534875103.56305	1749999834.5155547	2091069.353259759	2.6799372860351926e+33	8.194574920688511e+24	0.034	1.8915635500856526e-08	1.7598120849716968e+53	0.034	2.4147223106135586e+21	5434549033169.512	23715062354110.395	10282538.049126375	8.711026503534933e+38	1.8253411008341836e+48	327038327.106816	327038327.106816	
1078040.3327752384	76644514942.07039	1749999798.0855987	2091071.8586323115	3.5888869964768614e+33	1.097391166394585e+25	76644514942.07039	1749999798.0855987	2091071.8586323115	3.5888869964768614e+33	1.097391166394585e+25	0.034	1.8915652743417462e-08	1.759812809504912e+53	0.034	2.4147221720482484e+21	5434548729087.29	23715062082651.344	10282549.512729557	8.711033331836175e+38	1.825343802897623e+48	327038514.7011261	327038514.7011261	
1178040.3327752384	83754163796.12569	1749999758.1119308	2091074.6588408607	4.683124581648073e+33	1.431980958924316e+25	83754163796.12569	1749999758.1119308	2091074.6588408607	4.683124581648073e+33	1.431980958924316e+25	0.034	1.8915671986980372e-08	1.7598136260294333e+53	0.034	2.4147220212165284e+21	5434548396110.509	23715061789205.723	10282562.342856977	8.711041037334526e+38	1.8253468570612733e+48	327038728.5392757	327038728.5392757	
1278040.3327752384	90863822669.31902	1749999714.5945265	2091077.754178861	5.979838362544124e+33	1.8284825162467213e+25	90863822669.31902	1749999714.5945265	2091077.754178861	5.979838362544124e+33	1.8284825162467213e+25	0.034	1.8915693233402993e-08	1.7598145346681481e+53	0.034	2.414721858125228e+21	5434548034242.876	23715061473798.54	10282576.54095037	8.711049621247418e+38	1.8253502638360075e+48	327038968.6668883	327038968.6668883	
1378040.3327752384	97973492565.97736	1749999667.5333588	2091081.1448733388	7.496216902035994e+33	2.2921515334348934e+25	97973492565.97736	1749999667.5333588	2091081.1448733388	7.496216902035994e+33	2.2921515334348934e+25	0.034	1.8915716484122367e-08	1.7598155355159316e+53	0.034	2.414721682779588e+21	5434547643487.186	23715061136449.027	10282592.108124685	8.71105908451504e+38	1.8253540236166308e+48	327039235.11917084	327039235.11917084	
